Operational_Hours,Temperature_C,Vibration_mms,Oil_Level_pct,Remaining_Useful_Life_days,Failure_Within_7_Days
62459,81.33,6.62,57.39,348.0,0
96110,40.04,11.36,66.64,5.0,1
97615,44.4,15.94,93.37,44.0,0
79082,62.14,6.45,51.79,77.0,0
28,65.62,15.34,79.42,1051.0,0
46227,71.91,11.61,79.93,493.0,0
48502,43.91,6.74,100.0,390.0,0
3610,55.77,15.95,68.37,992.0,0
64725,56.64,11.89,100.0,425.0,0
99531,67.03,13.24,73.05,0.0,1
63743,82.13,14.48,68.95,310.0,0
7152,72.34,7.73,100.0,857.0,0
46342,52.14,18.09,66.74,550.0,0
26727,68.95,14.86,62.55,607.0,0
81522,55.78,3.26,52.54,90.0,0
25639,64.86,10.84,40.62,647.0,0
81346,42.75,15.57,63.2,163.0,0
6928,50.07,12.85,66.96,879.0,0
83058,65.71,9.1,57.08,100.0,0
68235,39.03,19.25,77.67,314.0,0
57822,71.84,12.69,65.49,375.0,0
32509,54.06,-2.16,47.51,627.0,0
78974,63.76,10.87,81.89,135.0,0
27532,48.58,9.45,40.24,677.0,0
42042,30.39,9.45,36.3,572.0,0
42403,37.71,12.54,89.56,441.0,0
90497,63.98,10.69,65.69,1.0,1
93895,83.44,9.31,56.91,29.0,0
5556,59.47,0.37,63.14,919.0,0
24803,72.6,10.24,92.85,617.0,0
36186,76.41,8.45,100.0,644.0,0
41911,61.41,19.55,93.74,439.0,0
5806,59.97,8.49,76.12,877.0,0
95898,41.4,25.46,43.52,5.0,1
22595,61.5,22.36,54.53,648.0,0
79000,62.26,8.0,79.12,224.0,0
70159,46.6,11.04,40.17,260.0,0
64974,63.24,-0.11,95.83,329.0,0
6915,32.06,8.42,64.73,833.0,0
9570,64.03,21.81,100.0,845.0,0
29387,57.96,13.82,64.53,693.0,0
87146,96.33,19.64,100.0,14.0,0
67620,54.34,8.95,54.7,185.0,0
84067,78.28,11.29,59.69,93.0,0
20491,62.36,8.28,52.07,729.0,0
99411,53.22,14.01,100.0,0.0,1
2277,110.76,18.83,57.57,888.0,0
51914,41.66,11.43,60.23,454.0,0
97415,46.09,14.16,74.02,1.0,1
77509,47.07,10.74,39.56,134.0,0
78170,53.91,14.61,37.86,186.0,0
44029,48.59,14.9,78.16,590.0,0
64058,57.99,4.69,82.57,256.0,0
10418,52.44,8.34,72.78,743.0,0
5002,37.29,5.57,69.34,908.0,0
6429,58.97,13.06,71.41,932.0,0
68873,62.76,6.94,39.68,339.0,0
24594,34.79,10.46,58.29,746.0,0
36341,69.22,11.02,57.31,638.0,0
90001,77.35,18.54,53.45,0.0,1
25395,42.33,15.16,66.54,762.0,0
49446,79.75,8.17,52.14,355.0,0
46785,68.22,14.3,79.44,497.0,0
73485,55.11,8.16,69.76,261.0,0
31425,54.37,15.04,57.71,633.0,0
44045,50.24,20.6,44.48,465.0,0
96673,67.72,10.86,72.42,0.0,1
95438,72.82,2.02,91.19,0.0,1
39106,31.48,14.74,82.55,622.0,0
96843,56.92,3.09,100.0,0.0,1
97204,46.92,10.85,68.72,0.0,1
42677,46.15,11.27,71.99,495.0,0
70607,34.36,15.51,63.03,259.0,0
31481,60.99,7.96,64.11,680.0,0
93100,57.97,9.64,99.22,0.0,1
42173,55.18,19.13,97.84,481.0,0
85718,58.2,5.96,85.78,32.0,0
23073,64.32,10.6,68.46,619.0,0
89242,68.19,5.44,86.56,79.0,0
51356,50.32,9.8,46.77,434.0,0
31304,75.65,9.03,100.0,603.0,0
55066,62.6,1.55,54.85,323.0,0
7280,69.8,10.73,80.74,908.0,0
9371,52.42,8.93,74.89,894.0,0
79658,69.95,8.4,95.27,186.0,0
79921,48.81,14.05,73.96,94.0,0
77116,32.41,19.54,82.63,191.0,0
91337,54.99,13.84,100.0,49.0,0
43841,37.6,1.34,47.19,722.0,0
6545,61.88,1.25,83.86,937.0,0
49743,82.6,11.31,67.96,488.0,0
39031,60.01,11.39,98.2,575.0,0
89486,53.61,7.4,83.48,31.0,0
6161,77.64,4.7,81.35,978.0,0
28391,85.79,8.6,69.88,714.0,0
22225,54.44,9.87,100.0,676.0,0
69425,59.58,14.28,84.96,335.0,0
20923,77.65,9.81,46.45,642.0,0
62148,44.63,8.87,57.31,280.0,0
8452,65.73,9.65,75.72,904.0,0
85043,37.5,11.47,75.78,64.0,0
79955,46.17,8.8,17.66,178.0,0
46043,64.94,6.84,20.62,487.0,0
54082,62.87,17.45,58.42,393.0,0
71339,55.56,6.8,79.85,310.0,0
33934,45.44,10.14,83.79,623.0,0
18743,57.17,9.99,78.18,818.0,0
27246,23.95,13.09,86.67,721.0,0
56671,29.63,7.5,80.36,478.0,0
64389,90.99,6.61,73.38,288.0,0
87524,54.9,9.89,71.19,62.0,0
38004,62.64,9.23,53.29,553.0,0
22018,37.01,8.45,38.74,760.0,0
89900,79.06,11.05,70.21,26.0,0
69446,69.31,10.02,77.39,179.0,0
68975,82.47,4.95,95.02,325.0,0
27404,77.84,14.98,60.73,705.0,0
70790,45.64,6.11,94.49,270.0,0
78790,59.57,11.36,67.87,139.0,0
38040,50.9,11.52,77.59,563.0,0
8932,100.95,14.98,86.84,868.0,0
20435,66.24,12.47,62.06,741.0,0
89322,48.59,14.03,52.39,93.0,0
98978,56.99,16.16,94.09,23.0,0
61229,47.32,7.47,92.54,341.0,0
29191,53.74,15.21,51.84,587.0,0
55818,64.82,10.04,41.62,367.0,0
92996,68.19,16.93,73.96,0.0,1
14378,56.78,14.56,59.49,821.0,0
43415,67.08,15.45,85.82,529.0,0
80940,48.25,7.56,68.34,108.0,0
85156,66.74,10.33,80.28,147.0,0
69243,54.76,15.18,82.48,324.0,0
73887,61.89,12.51,49.83,241.0,0
59499,42.8,11.9,44.45,371.0,0
85576,44.58,5.84,99.04,120.0,0
84502,66.04,14.18,81.27,36.0,0
98805,70.64,9.03,52.06,0.0,1
39595,58.61,7.57,89.3,551.0,0
19927,63.01,16.37,69.19,765.0,0
95060,81.0,6.07,68.73,23.0,0
11752,62.12,12.71,83.95,834.0,0
36414,28.85,17.78,87.82,647.0,0
40867,52.13,7.81,63.06,540.0,0
58599,47.66,6.47,92.06,458.0,0
1754,83.62,10.64,64.02,823.0,0
88113,46.37,9.35,82.23,20.0,0
17482,76.66,9.71,75.49,807.0,0
90519,51.67,3.54,78.09,42.0,0
95180,36.27,7.91,76.87,0.0,1
32134,64.75,10.72,69.38,640.0,0
23424,93.38,1.74,69.88,781.0,0
38633,70.29,15.07,78.38,605.0,0
64915,51.1,10.28,85.69,332.0,0
42221,59.76,11.54,41.58,576.0,0
83360,46.34,0.54,81.24,141.0,0
72907,58.13,9.99,98.71,206.0,0
73775,41.76,13.14,15.6,188.0,0
63987,50.04,7.65,78.97,340.0,0
7857,55.6,12.41,75.96,820.0,0
40698,71.85,-1.55,49.0,504.0,0
33583,43.02,15.76,68.77,609.0,0
97177,55.29,5.46,72.9,2.0,1
82606,61.19,5.1,95.81,161.0,0
13136,53.61,3.49,75.82,779.0,0
32945,62.21,14.93,90.6,587.0,0
90577,58.37,11.31,71.05,43.0,0
57976,53.57,8.1,58.6,339.0,0
70372,76.71,9.88,85.31,376.0,0
79357,72.94,4.03,75.79,88.0,0
6383,40.81,14.42,100.0,800.0,0
77449,44.75,20.75,72.22,147.0,0
12465,37.87,15.46,78.74,826.0,0
7618,73.05,14.55,77.95,811.0,0
54312,68.1,22.78,68.57,320.0,0
13017,37.67,12.15,45.89,867.0,0
94555,54.04,8.18,62.42,27.0,0
46894,77.4,5.97,79.36,508.0,0
61916,53.02,-1.01,27.01,340.0,0
61114,72.66,7.12,54.37,387.0,0
31285,73.98,11.52,60.51,703.0,0
84356,50.24,14.38,94.41,60.0,0
78285,11.85,12.41,96.72,75.0,0
80811,68.74,12.51,59.92,46.0,0
32291,68.57,14.3,100.0,644.0,0
7939,51.89,9.84,50.03,824.0,0
24793,43.16,1.58,83.45,741.0,0
8957,61.43,4.63,43.05,827.0,0
58997,39.02,10.17,69.17,375.0,0
10629,59.83,4.69,83.7,856.0,0
68477,75.34,12.61,85.41,298.0,0
36281,76.66,2.42,57.69,534.0,0
19288,44.51,-0.1,91.97,809.0,0
95424,44.8,11.71,51.61,0.0,1
21519,55.05,8.86,85.04,765.0,0
56368,55.28,4.63,65.43,422.0,0
93953,23.84,15.62,74.03,0.0,1
87758,33.96,8.32,88.74,91.0,0
7263,84.2,4.87,58.83,891.0,0
53742,56.6,10.24,95.12,434.0,0
61128,50.46,15.34,69.77,311.0,0
52697,5.8,13.59,73.37,471.0,0
89680,60.22,5.32,53.84,0.0,1
72644,50.14,4.51,100.0,84.0,0
28112,82.89,18.06,61.32,665.0,0
65344,80.03,9.16,91.76,310.0,0
86077,60.3,11.23,62.61,95.0,0
62036,61.2,6.81,55.02,314.0,0
21476,81.2,16.5,68.8,598.0,0
43383,53.27,6.66,73.24,529.0,0
48389,40.84,8.64,70.59,495.0,0
87940,51.5,12.57,87.73,11.0,0
68787,46.41,18.83,94.49,314.0,0
98942,57.0,4.15,55.58,0.0,1
7767,51.51,14.36,75.83,787.0,0
83066,53.24,7.74,73.05,128.0,0
4195,66.83,2.09,50.29,869.0,0
68600,64.25,11.98,61.13,182.0,0
23973,53.57,8.46,95.75,672.0,0
89725,72.17,7.73,100.0,50.0,0
62377,50.79,-0.19,79.79,374.0,0
28397,41.59,12.72,64.04,670.0,0
11960,51.09,14.39,60.56,748.0,0
61936,96.32,14.46,98.68,370.0,0
92629,84.3,8.96,65.15,0.0,1
35086,62.83,10.65,85.0,565.0,0
48996,63.38,10.83,55.24,434.0,0
60181,56.71,10.52,59.96,365.0,0
16968,57.39,1.61,46.98,845.0,0
60893,79.39,6.68,93.0,352.0,0
35262,48.15,20.5,44.27,535.0,0
73910,68.97,20.38,30.5,208.0,0
96835,70.11,11.65,29.6,0.0,1
36999,33.1,15.35,65.94,516.0,0
35916,54.08,10.5,52.63,591.0,0
94955,44.27,9.71,58.22,6.0,1
63690,65.59,15.87,29.15,298.0,0
24409,54.29,14.64,82.36,753.0,0
24095,28.71,4.08,80.42,712.0,0
29582,67.14,14.64,89.19,624.0,0
33614,81.39,11.85,83.43,555.0,0
2215,45.07,9.1,48.45,919.0,0
63580,54.75,6.14,79.31,303.0,0
89398,70.33,10.66,87.03,0.0,1
75083,71.64,8.21,100.0,230.0,0
99285,58.28,6.18,100.0,0.0,1
70956,76.06,7.23,48.32,207.0,0
2567,50.08,3.5,50.87,985.0,0
987,43.91,12.1,47.5,952.0,0
98957,69.55,15.45,64.4,0.0,1
33696,66.22,7.5,36.36,655.0,0
31801,60.51,12.97,63.42,690.0,0
58663,59.82,14.55,87.62,366.0,0
9420,59.68,11.19,59.84,886.0,0
11016,69.75,8.13,79.17,802.0,0
92222,45.3,13.83,100.0,83.0,0
93399,45.45,15.45,100.0,24.0,0
86071,46.1,1.31,57.22,129.0,0
16661,55.81,6.22,78.14,805.0,0
45900,36.36,-0.29,53.31,552.0,0
43592,39.84,12.82,81.76,526.0,0
13713,28.64,10.59,86.7,877.0,0
16349,41.94,5.68,61.77,778.0,0
90337,58.22,8.47,53.59,30.0,0
50517,81.55,14.16,51.03,342.0,0
673,67.85,12.8,60.37,988.0,0
97670,72.27,4.98,70.82,0.0,1
37695,51.14,8.75,77.96,527.0,0
40880,70.64,16.68,34.1,532.0,0
45441,58.25,12.97,92.57,369.0,0
75556,54.22,5.17,62.08,156.0,0
12673,63.24,8.56,92.11,830.0,0
7042,70.84,10.41,57.42,879.0,0
28815,40.51,6.48,63.65,714.0,0
91186,49.89,8.89,78.08,17.0,0
74987,56.3,18.07,67.15,144.0,0
44799,47.89,10.86,74.02,579.0,0
83234,82.74,14.01,74.8,104.0,0
55558,72.61,17.74,89.51,406.0,0
32967,40.59,12.2,100.0,734.0,0
40019,50.55,10.32,93.38,535.0,0
88683,48.04,17.78,77.09,54.0,0
69993,32.02,16.07,51.99,288.0,0
35867,65.43,3.23,47.4,616.0,0
98089,48.93,6.59,66.55,0.0,1
42689,46.87,8.41,90.79,537.0,0
88415,58.06,11.55,57.74,39.0,0
31852,38.11,1.67,72.32,653.0,0
25502,56.37,8.54,54.85,639.0,0
72460,73.84,15.29,42.31,186.0,0
56617,69.22,11.38,83.53,372.0,0
87542,47.99,-0.87,52.4,111.0,0
3230,66.1,8.19,62.99,934.0,0
74139,39.46,7.04,70.39,228.0,0
35417,57.17,16.57,97.02,622.0,0
90632,83.98,13.81,48.63,81.0,0
766,59.99,5.05,87.13,996.0,0
36103,72.76,14.72,59.62,606.0,0
54102,57.66,14.53,39.65,421.0,0
67316,66.31,17.81,75.09,299.0,0
47234,61.95,10.47,89.31,419.0,0
82466,30.29,7.01,52.76,151.0,0
6191,72.13,7.97,78.81,905.0,0
66411,59.65,5.88,75.01,367.0,0
17467,25.79,9.65,79.71,872.0,0
91604,44.2,11.83,97.32,37.0,0
66988,62.14,8.29,79.92,171.0,0
18391,50.18,12.04,73.91,665.0,0
94349,75.91,5.54,85.4,0.0,1
66250,77.14,9.44,92.06,306.0,0
79384,31.48,6.97,50.73,212.0,0
9216,52.94,10.92,69.72,930.0,0
2324,70.92,5.09,71.57,840.0,0
5655,38.57,8.04,61.41,907.0,0
16143,71.06,9.15,87.96,779.0,0
40500,75.56,12.41,67.63,540.0,0
25974,44.62,7.79,100.0,802.0,0
89040,49.29,1.93,98.09,111.0,0
46183,23.57,15.55,85.09,475.0,0
88829,63.42,11.99,77.24,100.0,0
97104,69.66,16.44,20.89,0.0,1
74730,77.88,3.37,55.64,156.0,0
96204,73.32,18.05,29.67,0.0,1
80093,58.41,9.13,79.16,110.0,0
57236,77.38,5.66,42.5,376.0,0
69566,55.68,-0.35,42.61,241.0,0
75414,46.62,11.24,52.72,223.0,0
93768,54.69,4.53,60.78,0.0,1
33217,41.39,11.09,45.84,695.0,0
39427,59.91,10.3,72.57,597.0,0
17909,67.64,15.47,65.54,788.0,0
8436,35.41,9.1,84.72,885.0,0
21571,31.75,8.78,86.76,730.0,0
45909,49.19,13.58,88.83,437.0,0
43132,55.97,12.79,58.79,515.0,0
69238,68.32,14.92,90.26,242.0,0
30678,50.03,1.34,73.25,616.0,0
83146,82.73,9.04,55.86,144.0,0
75298,64.89,23.39,52.61,128.0,0
730,54.2,8.38,42.45,975.0,0
29970,67.42,8.83,60.74,629.0,0
56484,63.34,12.37,68.0,351.0,0
30221,64.85,11.82,76.91,638.0,0
28781,39.01,3.48,87.91,671.0,0
57896,50.97,7.04,78.74,343.0,0
79374,93.32,5.99,67.06,96.0,0
26438,25.19,0.07,81.87,640.0,0
10236,53.28,14.5,40.68,860.0,0
78816,59.09,9.33,77.88,151.0,0
10590,46.32,9.89,46.39,1003.0,0
74578,33.24,11.69,56.95,194.0,0
71902,67.19,15.03,100.0,173.0,0
35606,49.49,4.94,65.82,570.0,0
33143,50.06,12.9,51.97,633.0,0
64472,40.87,15.54,78.07,289.0,0
93063,42.58,9.67,98.62,0.0,1
18159,68.41,8.75,100.0,759.0,0
2379,77.27,14.06,78.13,880.0,0
44401,33.15,6.21,15.97,537.0,0
15315,70.04,10.28,71.35,725.0,0
97343,89.02,8.39,42.77,0.0,1
31998,91.23,11.57,57.66,572.0,0
64730,51.15,25.24,60.58,263.0,0
26969,47.78,13.5,22.83,702.0,0
47891,56.31,18.75,89.01,362.0,0
19586,55.25,4.28,92.92,776.0,0
73237,60.3,11.65,64.4,248.0,0
55501,43.16,15.1,60.76,415.0,0
16650,61.04,12.3,72.25,824.0,0
23162,59.45,9.14,80.91,714.0,0
74781,54.81,10.97,45.79,257.0,0
87342,57.92,9.65,75.53,106.0,0
89594,43.41,13.78,51.42,37.0,0
8229,28.41,6.72,88.94,861.0,0
96834,49.71,12.82,67.96,0.0,1
11505,58.7,0.88,90.48,849.0,0
97378,72.5,7.03,83.38,0.0,1
16546,62.59,5.27,99.17,849.0,0
47320,58.32,13.44,71.97,427.0,0
67497,51.17,10.13,54.41,308.0,0
44864,27.66,11.96,62.28,542.0,0
75491,82.03,12.92,100.0,137.0,0
4117,53.99,15.17,53.45,858.0,0
58348,57.58,-0.99,68.66,407.0,0
31623,69.76,11.54,88.97,623.0,0
93829,68.85,15.92,86.33,0.0,1
48788,66.13,7.73,59.07,528.0,0
37225,51.07,10.36,64.09,583.0,0
25173,56.54,11.64,90.02,800.0,0
37054,78.51,5.43,51.31,651.0,0
27535,66.45,2.46,46.51,735.0,0
8845,36.96,17.31,90.22,853.0,0
87217,59.74,2.83,45.26,70.0,0
83134,61.49,14.55,64.48,128.0,0
78393,79.64,18.56,72.12,104.0,0
90365,38.34,9.47,100.0,174.0,0
91860,72.67,10.5,69.69,0.0,1
90589,61.93,16.12,52.27,0.0,1
28388,70.61,7.69,71.88,620.0,0
8516,35.51,9.39,67.38,845.0,0
82252,43.33,9.93,46.82,138.0,0
78305,61.46,0.45,69.52,239.0,0
54414,46.38,18.43,35.01,360.0,0
97862,68.43,13.94,69.78,0.0,1
29585,50.35,11.8,83.99,701.0,0
56094,47.54,4.55,63.61,373.0,0
64863,63.35,15.38,82.86,248.0,0
56918,63.14,11.94,86.99,365.0,0
55858,56.03,9.46,39.07,402.0,0
13965,34.86,9.14,79.91,911.0,0
43963,73.72,18.43,77.96,509.0,0
93973,75.37,17.79,83.06,36.0,0
25731,67.24,10.41,63.41,750.0,0
27164,83.62,13.02,80.21,682.0,0
70085,27.54,0.07,89.13,213.0,0
45745,53.74,5.85,97.37,536.0,0
3423,50.72,7.71,95.16,878.0,0
59386,56.78,9.18,61.38,329.0,0
57047,75.79,13.61,80.46,319.0,0
7803,83.25,3.11,99.01,802.0,0
90290,46.08,13.7,71.52,0.0,1
87556,73.56,14.5,58.23,27.0,0
51960,78.4,10.79,75.12,469.0,0
1511,57.86,10.15,38.13,931.0,0
3254,63.42,3.9,52.81,911.0,0
49905,28.31,14.12,75.55,477.0,0
20926,68.25,10.45,72.51,630.0,0
8932,64.15,10.97,86.82,836.0,0
76643,62.11,12.64,38.56,174.0,0
47139,42.87,13.19,69.04,470.0,0
80784,44.27,11.91,55.27,170.0,0
36127,87.63,11.37,56.25,621.0,0
38741,47.38,15.42,67.66,558.0,0
36099,50.17,9.38,77.47,613.0,0
78739,68.98,2.76,67.29,217.0,0
74175,30.39,10.95,68.25,259.0,0
3366,51.2,15.25,58.98,876.0,0
2727,70.22,6.88,65.75,946.0,0
90143,48.8,10.11,14.75,97.0,0
10563,24.54,7.87,95.38,845.0,0
40634,44.11,9.99,73.37,554.0,0
1159,36.46,10.99,56.21,904.0,0
69006,77.01,6.69,95.6,187.0,0
61415,55.68,6.78,81.12,290.0,0
84855,40.65,10.49,82.53,61.0,0
13404,28.27,17.43,68.57,804.0,0
13822,42.69,20.88,100.0,710.0,0
91511,37.08,14.74,96.63,97.0,0
47727,55.38,10.5,88.67,496.0,0
16112,63.36,8.5,46.17,766.0,0
78908,64.39,11.97,58.64,151.0,0
63246,43.62,13.16,73.87,225.0,0
74019,83.93,12.29,82.54,203.0,0
45654,38.33,7.2,60.0,514.0,0
6687,78.12,8.55,84.95,932.0,0
69404,50.71,10.55,71.38,284.0,0
6313,67.52,10.18,78.15,844.0,0
51206,59.54,21.06,88.23,383.0,0
25959,41.02,10.01,87.0,732.0,0
1278,58.4,6.83,69.52,912.0,0
51957,91.9,17.16,58.57,420.0,0
65694,76.66,1.47,88.37,346.0,0
99374,33.51,9.22,29.21,61.0,0
97183,65.97,12.04,77.63,0.0,1
49502,38.77,13.98,100.0,426.0,0
33693,73.11,19.68,92.2,527.0,0
34970,61.5,4.68,51.12,636.0,0
17280,64.83,7.54,57.95,868.0,0
18941,90.51,8.09,91.9,748.0,0
78350,74.73,13.47,69.82,151.0,0
87512,55.02,19.66,89.35,111.0,0
40858,42.29,14.55,57.08,510.0,0
67493,104.78,15.53,60.77,207.0,0
93250,84.2,9.42,56.43,34.0,0
96418,65.78,13.52,72.59,0.0,1
80475,70.23,8.77,87.06,139.0,0
54475,42.0,13.06,63.11,440.0,0
17637,65.02,14.14,99.78,773.0,0
85688,81.55,13.08,86.22,142.0,0
40617,71.62,8.21,60.04,578.0,0
66854,63.36,11.29,38.36,350.0,0
30631,62.6,-0.6,65.04,704.0,0
76597,83.46,12.21,100.0,147.0,0
85031,61.81,7.09,72.55,0.0,1
2126,45.7,7.79,25.59,979.0,0
24656,40.94,-1.22,95.46,665.0,0
66038,63.52,12.97,51.56,222.0,0
44151,50.99,1.33,58.42,546.0,0
92499,44.31,3.77,55.91,0.0,1
50765,57.05,10.57,56.61,508.0,0
27361,77.79,8.63,61.2,647.0,0
55837,41.12,12.81,96.74,403.0,0
75311,57.95,4.97,63.37,135.0,0
95798,71.53,17.74,84.54,55.0,0
79202,71.52,15.18,65.83,126.0,0
9520,36.59,5.26,74.99,827.0,0
14863,70.57,6.91,41.41,796.0,0
32654,65.58,8.97,0.0,696.0,0
19112,65.11,11.47,56.61,753.0,0
83242,63.43,10.32,72.66,218.0,0
57839,60.76,11.89,50.87,397.0,0
1553,82.19,17.91,87.13,863.0,0
7110,71.05,6.93,82.2,801.0,0
19462,40.03,9.61,74.1,651.0,0
11198,56.81,14.77,69.42,770.0,0
62531,45.59,6.38,100.0,327.0,0
2423,55.08,15.6,94.4,934.0,0
57878,56.92,15.73,78.32,383.0,0
36910,47.08,14.68,67.79,451.0,0
66733,34.59,10.5,96.26,320.0,0
51731,62.43,11.12,36.25,443.0,0
25707,39.12,8.44,86.53,733.0,0
73290,57.74,6.48,57.53,281.0,0
95218,42.3,18.89,87.61,45.0,0
55024,82.4,9.83,66.92,485.0,0
12427,38.5,7.99,65.75,801.0,0
45916,61.26,8.91,35.69,573.0,0
90696,29.4,13.32,55.08,115.0,0
51493,70.35,9.41,44.59,418.0,0
1787,36.67,8.59,53.68,878.0,0
62145,52.7,6.97,57.52,360.0,0
78666,69.55,13.28,97.69,163.0,0
54132,60.23,11.67,100.0,431.0,0
60039,59.16,5.74,70.67,269.0,0
21953,61.11,13.1,82.1,767.0,0
94028,87.35,13.7,44.67,0.0,1
98124,77.65,10.93,80.88,0.0,1
18382,91.34,6.07,79.36,731.0,0
57278,48.71,5.03,51.22,383.0,0
14850,34.6,13.17,73.04,818.0,0
49374,59.33,15.65,46.23,336.0,0
99829,59.54,6.09,41.86,0.0,1
31399,73.19,8.35,75.34,622.0,0
97759,59.06,11.47,78.08,0.0,1
65839,54.82,6.32,84.42,297.0,0
87119,87.77,12.65,52.66,44.0,0
57433,51.31,20.56,36.89,295.0,0
67962,54.03,13.48,68.31,260.0,0
60818,72.78,19.9,69.77,312.0,0
58583,56.15,4.7,59.83,463.0,0
57817,73.56,9.33,47.06,371.0,0
80688,39.48,10.63,77.84,219.0,0
7157,54.8,16.28,82.54,990.0,0
1240,78.07,-2.42,81.85,943.0,0
24551,66.27,18.15,31.56,715.0,0
25925,35.69,5.64,75.77,695.0,0
97450,43.62,10.9,71.91,126.0,0
79778,53.8,2.89,85.95,180.0,0
31208,83.29,11.46,72.25,681.0,0
90985,77.85,8.19,60.17,85.0,0
70253,47.07,17.56,56.15,309.0,0
51185,93.81,8.94,83.98,450.0,0
85757,70.75,13.35,73.13,74.0,0
97400,48.95,10.19,66.57,9.0,0
49173,69.75,13.28,46.86,417.0,0
35238,60.64,3.95,95.83,594.0,0
6113,59.11,11.35,59.46,792.0,0
98630,88.26,9.87,44.71,0.0,1
56367,67.42,6.75,64.81,441.0,0
2954,86.97,5.19,50.66,923.0,0
3710,43.82,7.9,65.92,928.0,0
39975,45.36,8.24,82.71,493.0,0
82490,40.31,13.13,63.21,184.0,0
53624,48.36,7.87,66.5,415.0,0
86809,72.53,12.81,32.35,37.0,0
16769,79.93,9.2,77.77,820.0,0
93453,33.59,2.61,79.14,65.0,0
63216,55.32,16.39,92.73,245.0,0
64041,69.03,12.86,81.88,298.0,0
60083,58.85,8.29,28.81,353.0,0
93704,71.06,17.88,61.71,0.0,1
80480,33.75,12.55,63.45,117.0,0
11538,80.58,11.75,69.3,858.0,0
87453,57.44,15.1,64.13,112.0,0
70785,51.71,4.94,81.19,228.0,0
15681,57.63,5.64,72.83,725.0,0
92190,42.68,5.73,100.0,83.0,0
30294,48.83,9.87,91.33,692.0,0
54453,50.12,-0.06,70.45,496.0,0
45799,35.1,12.07,62.85,535.0,0
69243,54.98,11.63,64.07,273.0,0
29268,39.59,10.24,94.97,627.0,0
12002,65.53,1.06,97.4,821.0,0
83937,64.94,17.18,100.0,150.0,0
85807,40.95,6.24,54.82,44.0,0
95159,69.93,13.47,61.92,0.0,1
93650,51.03,11.57,49.62,8.0,0
97914,69.45,7.4,76.92,0.0,1
54291,70.4,11.05,70.88,315.0,0
37875,98.84,4.67,90.19,620.0,0
13942,55.59,8.07,63.72,815.0,0
22856,11.74,11.88,43.27,740.0,0
57539,64.47,6.2,60.66,370.0,0
10220,53.14,18.93,82.75,826.0,0
92972,92.35,11.23,78.79,0.0,1
38453,64.56,8.91,79.36,585.0,0
91797,49.41,4.22,100.0,52.0,0
38043,40.47,19.9,100.0,559.0,0
32679,42.6,8.76,84.28,649.0,0
69188,41.73,12.32,73.31,320.0,0
43985,50.44,14.46,59.8,495.0,0
49330,45.37,7.62,89.64,490.0,0
94278,61.55,0.28,60.29,0.0,1
1344,53.74,8.71,84.45,949.0,0
99655,50.33,5.78,24.72,0.0,1
31063,61.17,10.26,32.38,629.0,0
59491,74.92,3.74,49.53,424.0,0
93305,31.22,14.72,57.91,0.0,1
33587,58.61,13.0,49.8,551.0,0
57776,54.81,4.84,71.84,417.0,0
52369,59.26,11.63,65.87,420.0,0
53254,45.63,31.07,55.86,335.0,0
72178,31.19,12.39,52.69,270.0,0
66270,42.6,10.43,87.9,305.0,0
8531,60.53,8.17,100.0,901.0,0
66109,60.45,13.73,65.51,179.0,0
85439,62.84,15.38,58.76,59.0,0
93727,46.95,11.74,89.95,0.0,1
31843,62.15,14.08,77.74,520.0,0
41450,63.64,3.29,90.81,516.0,0
86134,74.59,1.16,47.89,102.0,0
43780,36.63,20.19,53.13,444.0,0
94423,63.11,10.3,15.1,0.0,1
46277,61.27,9.03,70.7,474.0,0
17341,67.72,17.46,46.13,835.0,0
92608,42.65,9.42,84.07,12.0,0
49887,43.64,15.84,83.38,434.0,0
48027,59.52,16.85,72.28,499.0,0
50708,55.42,9.97,81.18,492.0,0
69062,68.34,6.26,100.0,170.0,0
16142,44.26,-1.53,61.87,830.0,0
41217,67.16,8.23,81.54,495.0,0
26887,63.87,17.64,51.04,733.0,0
44314,62.9,3.32,77.71,522.0,0
19292,81.81,2.33,81.55,719.0,0
13764,61.4,1.91,78.2,873.0,0
23601,34.06,6.6,37.27,756.0,0
28390,46.33,4.73,55.47,605.0,0
62520,54.09,12.42,58.11,224.0,0
40962,55.96,11.15,9.55,511.0,0
64009,78.28,9.45,77.33,265.0,0
23942,81.11,14.04,100.0,661.0,0
39503,60.09,7.66,100.0,571.0,0
3042,50.8,6.47,78.34,1017.0,0
41427,73.32,22.27,64.79,501.0,0
15821,75.12,9.71,100.0,760.0,0
264,47.86,8.23,70.28,926.0,0
38779,46.38,7.31,63.12,576.0,0
49930,77.42,6.91,64.18,437.0,0
77627,58.5,12.3,85.48,119.0,0
59150,70.02,5.52,72.37,372.0,0
78877,57.08,11.37,90.87,232.0,0
38833,75.15,9.88,71.72,426.0,0
64691,47.43,9.62,48.61,307.0,0
93175,25.88,10.13,82.22,53.0,0
98255,80.75,10.01,84.89,0.0,1
41876,56.26,13.15,93.07,472.0,0
57988,73.82,8.57,32.39,366.0,0
73334,48.16,3.01,55.67,252.0,0
98898,62.59,1.93,62.66,45.0,0
52480,66.71,13.89,87.17,331.0,0
45084,62.37,22.31,46.34,521.0,0
20554,49.39,2.96,53.51,822.0,0
